Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
128.76,4.69,45,0,1.00627,0.8
128.86,4.69,45,0,0.653733,0.8
128.96,4.69,45,0,0.398787,0.8
129.06,4.69,45,0,0.228497,0.8
129.16,4.69,45,0,0.123115,0.8
129.26,4.69,45,0,0.0627244,0.8
129.36,4.69,45,0,0.0301501,0.8
129.46,4.69,45,0,0.0135461,0.8
129.56,4.69,45,0,0.00554153,0.8
129.66,4.69,45,0,0.000903922,0.8
123.06,4.59,45,0,0.000726319,0.8
123.16,4.59,45,0,0.00262543,0.8
123.26,4.59,45,0,0.00737315,0.8
123.36,4.59,45,0,0.0190326,0.8
123.46,4.59,45,0,0.0450128,0.8
123.56,4.59,45,0,0.0973372,0.8
123.66,4.59,45,0,0.192782,0.8
123.76,4.59,45,0,0.349581,0.8
123.86,4.59,45,0,0.579333,0.8
123.96,4.59,45,0,0.881775,0.8
124.06,4.59,45,0,1.24026,0.8
124.16,4.59,45,0,1.63437,0.8
124.26,4.59,45,0,2.06201,0.8
124.36,4.59,45,0,2.57045,0.8
124.46,4.59,45,0,3.26617,0.8
124.56,4.59,45,0,4.28598,0.8
124.66,4.59,45,0,5.72941,0.8
124.76,4.59,45,0,7.5691,0.8
124.86,4.59,45,0,9.59611,0.8
124.96,4.59,45,0,11.4397,0.8
125.06,4.59,45,0,12.6762,0.8
125.16,4.59,45,0,12.9811,0.8
125.26,4.59,45,0,12.2577,0.8
125.36,4.59,45,0,10.6712,0.8
125.46,4.59,45,0,8.59167,0.8
125.56,4.59,45,0,6.47231,0.8
125.66,4.59,45,0,4.73857,0.8
125.76,4.59,45,0,3.74027,0.8
125.86,4.59,45,0,3.79655,0.8
125.96,4.59,45,0,5.23941,0.8
126.06,4.59,45,0,8.44251,0.8
126.16,4.59,45,0,13.7409,0.8
126.26,4.59,45,0,21.2375,0.8
126.36,4.59,45,0,30.5649,0.8
126.46,4.59,45,0,40.7118,0.8
126.56,4.59,45,0,50.0973,0.8
126.66,4.59,45,0,56.9373,0.8
126.76,4.59,45,0,59.8067,0.8
126.86,4.59,45,0,58.1609,0.8
126.96,4.59,45,0,52.5309,0.8
127.06,4.59,45,0,44.3083,0.8
127.16,4.59,45,0,35.2184,0.8
127.26,4.59,45,0,26.7627,0.8
127.36,4.59,45,0,19.8641,0.8
127.46,4.59,45,0,14.8112,0.8
127.56,4.59,45,0,11.4148,0.8
127.66,4.59,45,0,9.25525,0.8
127.76,4.59,45,0,7.88166,0.8
127.86,4.59,45,0,6.9369,0.8
127.96,4.59,45,0,6.18836,0.8
128.06,4.59,45,0,5.51875,0.8
128.16,4.59,45,0,4.88623,0.8
128.26,4.59,45,0,4.27432,0.8
128.36,4.59,45,0,3.66894,0.8
128.46,4.59,45,0,3.06592,0.8
128.56,4.59,45,0,2.46886,0.8
128.66,4.59,45,0,1.90025,0.8
128.76,4.59,45,0,1.38786,0.8
128.86,4.59,45,0,0.956988,0.8
128.96,4.59,45,0,0.621649,0.8
129.06,4.59,45,0,0.379832,0.8
129.16,4.59,45,0,0.217978,0.8
129.26,4.59,45,0,0.117718,0.8
129.36,4.59,45,0,0.0600505,0.8
129.46,4.59,45,0,0.0287788,0.8
129.56,4.59,45,0,0.0130148,0.8
129.66,4.59,45,0,0.00477173,0.8
129.76,4.59,45,0,0.000549623,0.8
123.06,4.49,45,0,0.000314355,0.8
123.16,4.49,45,0,0.00152222,0.8
123.26,4.49,45,0,0.00494876,0.8
123.36,4.49,45,0,0.0130783,0.8
123.46,4.49,45,0,0.0316286,0.8
123.56,4.49,45,0,0.0698411,0.8
123.66,4.49,45,0,0.140862,0.8
123.76,4.49,45,0,0.259527,0.8
123.86,4.49,45,0,0.437525,0.8
123.96,4.49,45,0,0.676169,0.8
124.06,4.49,45,0,0.965149,0.8
124.16,4.49,45,0,1.28821,0.8
124.26,4.49,45,0,1.64435,0.8
124.36,4.49,45,0,2.06797,0.8
124.46,4.49,45,0,2.63998,0.8
124.56,4.49,45,0,3.46648,0.8
124.66,4.49,45,0,4.61911,0.8
124.76,4.49,45,0,6.06847,0.8
124.86,4.49,45,0,7.64117,0.8
124.96,4.49,45,0,9.04076,0.8
125.06,4.49,45,0,9.93814,0.8
125.16,4.49,45,0,10.0929,0.8
125.26,4.49,45,0,9.45036,0.8
125.36,4.49,45,0,8.16549,0.8
125.46,4.49,45,0,6.54824,0.8
125.56,4.49,45,0,4.97092,0.8
125.66,4.49,45,0,3.79812,0.8
125.76,4.49,45,0,3.36841,0.8
125.86,4.49,45,0,4.04631,0.8
125.96,4.49,45,0,6.26822,0.8
126.06,4.49,45,0,10.5455,0.8
126.16,4.49,45,0,17.339,0.8
126.26,4.49,45,0,26.8151,0.8
126.36,4.49,45,0,38.5266,0.8
126.46,4.49,45,0,51.2152,0.8
126.56,4.49,45,0,62.8928,0.8
126.66,4.49,45,0,71.3114,0.8
126.76,4.49,45,0,74.6775,0.8
126.86,4.49,45,0,72.3049,0.8
126.96,4.49,45,0,64.878,0.8
127.06,4.49,45,0,54.1769,0.8
127.16,4.49,45,0,42.4149,0.8
127.26,4.49,45,0,31.5318,0.8
127.36,4.49,45,0,22.7242,0.8
127.46,4.49,45,0,16.3665,0.8
127.56,4.49,45,0,12.2065,0.8
127.66,4.49,45,0,9.67892,0.8
127.76,4.49,45,0,8.17443,0.8
127.86,4.49,45,0,7.20886,0.8
127.96,4.49,45,0,6.48246,0.8
128.06,4.49,45,0,5.85633,0.8
128.16,4.49,45,0,5.28134,0.8
128.26,4.49,45,0,4.74733,0.8
128.36,4.49,45,0,4.23182,0.8
128.46,4.49,45,0,3.70758,0.8
128.56,4.49,45,0,3.15311,0.8
128.66,4.49,45,0,2.57362,0.8
128.76,4.49,45,0,1.99692,0.8
128.86,4.49,45,0,1.46319,0.8
128.96,4.49,45,0,1.00766,0.8
129.06,4.49,45,0,0.649787,0.8
129.16,4.49,45,0,0.392021,0.8
129.26,4.49,45,0,0.22103,0.8
129.36,4.49,45,0,0.117016,0.8
129.46,4.49,45,0,0.058211,0.8
129.56,4.49,45,0,0.0272282,0.8
129.66,4.49,45,0,0.0118927,0.8
129.76,4.49,45,0,0.00385092,0.8
129.86,4.49,45,0,0.000497399,0.8
123.06,4.39,45,0,0.000245228,0.8
123.16,4.39,45,0,0.000819724,0.8
123.26,4.39,45,0,0.00325685,0.8
123.36,4.39,45,0,0.00877547,0.8
123.46,4.39,45,0,0.0216006,0.8
123.56,4.39,45,0,0.0484641,0.8
123.66,4.39,45,0,0.0989787,0.8
123.76,4.39,45,0,0.184742,0.8
123.86,4.39,45,0,0.315491,0.8
123.96,4.39,45,0,0.492197,0.8
124.06,4.39,45,0,0.7085,0.8
124.16,4.39,45,0,0.95315,0.8
124.26,4.39,45,0,1.22439,0.8
124.36,4.39,45,0,1.54546,0.8
124.46,4.39,45,0,1.97427,0.8
124.56,4.39,45,0,2.58604,0.8
124.66,4.39,45,0,3.43124,0.8
124.76,4.39,45,0,4.48575,0.8
124.86,4.39,45,0,5.6209,0.8
124.96,4.39,45,0,6.62034,0.8
125.06,4.39,45,0,7.24771,0.8
125.16,4.39,45,0,7.33563,0.8
125.26,4.39,45,0,6.85546,0.8
125.36,4.39,45,0,5.92888,0.8
125.46,4.39,45,0,4.7967,0.8
125.56,4.39,45,0,3.75139,0.8
125.66,4.39,45,0,3.10805,0.8
125.76,4.39,45,0,3.21502,0.8
125.86,4.39,45,0,4.49936,0.8
125.96,4.39,45,0,7.51434,0.8
126.06,4.39,45,0,12.9096,0.8
126.16,4.39,45,0,21.2705,0.8
126.26,4.39,45,0,32.8046,0.8
126.36,4.39,45,0,46.9695,0.8
126.46,4.39,45,0,62.2345,0.8
126.56,4.39,45,0,76.2001,0.8
126.66,4.39,45,0,86.1625,0.8
126.76,4.39,45,0,89.9788,0.8
126.86,4.39,45,0,86.8501,0.8
126.96,4.39,45,0,77.6262,0.8
127.06,4.39,45,0,64.4724,0.8
127.16,4.39,45,0,50.0705,0.8
127.26,4.39,45,0,36.7668,0.8
127.36,4.39,45,0,26.0149,0.8
127.46,4.39,45,0,18.2748,0.8
127.56,4.39,45,0,13.2409,0.8
127.66,4.39,45,0,10.2241,0.8
127.76,4.39,45,0,8.48266,0.8
127.86,4.39,45,0,7.43058,0.8
127.96,4.39,45,0,6.70813,0.8
128.06,4.39,45,0,6.14942,0.8
128.16,4.39,45,0,5.69889,0.8
128.26,4.39,45,0,5.33094,0.8
128.36,4.39,45,0,5.00052,0.8
128.46,4.39,45,0,4.63913,0.8
128.56,4.39,45,0,4.18716,0.8
128.66,4.39,45,0,3.6213,0.8
128.76,4.39,45,0,2.96823,0.8
128.86,4.39,45,0,2.28757,0.8
128.96,4.39,45,0,1.6487,0.8
129.06,4.39,45,0,1.10755,0.8
129.16,4.39,45,0,0.691856,0.8
129.26,4.39,45,0,0.402403,0.8
129.36,4.39,45,0,0.218061,0.8
129.46,4.39,45,0,0.110752,0.8
129.56,4.39,45,0,0.0526989,0.8
129.66,4.39,45,0,0.0238151,0.8
129.76,4.39,45,0,0.00969143,0.8
129.86,4.39,45,0,0.0029324,0.8
123.16,4.29,45,0,0.000579345,0.8
123.26,4.29,45,0,0.00177422,0.8
123.36,4.29,45,0,0.00564475,0.8
123.46,4.29,45,0,0.0140667,0.8
123.56,4.29,45,0,0.0319041,0.8
123.66,4.29,45,0,0.0657772,0.8
123.76,4.29,45,0,0.123653,0.8
123.86,4.29,45,0,0.213011,0.8
123.96,4.29,45,0,0.334392,0.8
124.06,4.29,45,0,0.483637,0.8
124.16,4.29,45,0,0.653332,0.8
124.26,4.29,45,0,0.841382,0.8
124.36,4.29,45,0,1.06395,0.8
124.46,4.29,45,0,1.35885,0.8
124.56,4.29,45,0,1.77775,0.8
124.66,4.29,45,0,2.3558,0.8
124.76,4.29,45,0,3.07836,0.8
124.86,4.29,45,0,3.8607,0.8
124.96,4.29,45,0,4.55901,0.8
125.06,4.29,45,0,5.01484,0.8
125.16,4.29,45,0,5.11418,0.8
125.26,4.29,45,0,4.83407,0.8
125.36,4.29,45,0,4.25586,0.8
125.46,4.29,45,0,3.55104,0.8
125.56,4.29,45,0,2.94811,0.8
125.66,4.29,45,0,2.72903,0.8
125.76,4.29,45,0,3.2616,0.8
125.86,4.29,45,0,5.04451,0.8
125.96,4.29,45,0,8.73716,0.8
126.06,4.29,45,0,15.1106,0.8
126.16,4.29,45,0,24.8449,0.8
126.26,4.29,45,0,38.1706,0.8
126.36,4.29,45,0,54.4455,0.8
126.46,4.29,45,0,71.9006,0.8
126.56,4.29,45,555,87.7865,0.8
126.66,4.29,45,0,99.0301,0.8
126.76,4.29,45,0,103.217,0.8
126.86,4.29,45,0,99.4727,0.8
126.96,4.29,45,0,88.7901,0.8
127.06,4.29,45,0,73.6428,0.8
127.16,4.29,45,0,57.0785,0.8
127.26,4.29,45,0,41.7586,0.8
127.36,4.29,45,0,29.3391,0.8
127.46,4.29,45,0,20.349,0.8
127.56,4.29,45,0,14.4597,0.8
127.66,4.29,45,0,10.9063,0.8
127.76,4.29,45,0,8.86427,0.8
127.86,4.29,45,0,7.68324,0.8
127.96,4.29,45,0,6.96148,0.8
128.06,4.29,45,0,6.51225,0.8
128.16,4.29,45,0,6.26247,0.8
128.26,4.29,45,0,6.15875,0.8
128.36,4.29,45,0,6.11275,0.8
128.46,4.29,45,0,6.0022,0.8
128.56,4.29,45,0,5.71201,0.8
128.66,4.29,45,0,5.18236,0.8
128.76,4.29,45,0,4.43066,0.8
128.86,4.29,45,0,3.54333,0.8
128.96,4.29,45,0,2.63753,0.8
129.06,4.29,45,0,1.82215,0.8
129.16,4.29,45,0,1.1662,0.8
129.26,4.29,45,0,0.691925,0.8
129.36,4.29,45,0,0.381802,0.8
129.46,4.29,45,0,0.196396,0.8
129.56,4.29,45,0,0.0947726,0.8
129.66,4.29,45,0,0.0432677,0.8
129.76,4.29,45,0,0.0183742,0.8
129.86,4.29,45,0,0.00712918,0.8
123.16,4.19,45,0,0.000370895,0.8
123.26,4.19,45,0,0.00113603,0.8
123.36,4.19,45,0,0.0031727,0.8
123.46,4.19,45,0,0.008393,0.8
123.56,4.19,45,0,0.0195984,0.8
123.66,4.19,45,0,0.0406431,0.8
123.76,4.19,45,0,0.0767973,0.8
123.86,4.19,45,0,0.132526,0.8
123.96,4.19,45,0,0.209026,0.8
124.06,4.19,45,0,0.303605,0.8
124.16,4.19,45,0,0.411209,0.8
124.26,4.19,45,0,0.531186,0.8
124.36,4.19,45,0,0.67315,0.8
124.46,4.19,45,0,0.863341,0.8
124.56,4.19,45,0,1.13588,0.8
124.66,4.19,45,0,1.51735,0.8
124.76,4.19,45,0,2.00461,0.8
124.86,4.19,45,0,2.55046,0.8
124.96,4.19,45,0,3.06679,0.8
125.06,4.19,45,0,3.45064,0.8
125.16,4.19,45,0,3.6189,0.8
125.26,4.19,45,0,3.5411,0.8
125.36,4.19,45,0,3.25466,0.8
125.46,4.19,45,0,2.87383,0.8
125.56,4.19,45,0,2.57768,0.8
125.66,4.19,45,0,2.6344,0.8
125.76,4.19,45,0,3.43516,0.8
125.86,4.19,45,0,5.53771,0.8
125.96,4.19,45,0,9.67897,0.8
126.06,4.19,45,0,16.7124,0.8
126.16,4.19,45,0,27.3711,0.8
126.26,4.19,45,0,41.8878,0.8
126.36,4.19,45,0,59.541,0.8
126.46,4.19,45,0,78.4001,0.8
126.56,4.19,45,0,95.4939,0.8
126.66,4.19,45,0,107.538,0.8
126.76,4.19,45,0,111.975,0.8
126.86,4.19,45,0,107.907,0.8
126.96,4.19,45,0,96.4166,0.8
127.06,4.19,45,0,80.1465,0.8
127.16,4.19,45,0,62.3323,0.8
127.26,4.19,45,0,45.7958,0.8
127.36,4.19,45,0,32.2948,0.8
127.46,4.19,45,0,22.4122,0.8
127.56,4.19,45,0,15.8329,0.8
127.66,4.19,45,0,11.7819,0.8
127.76,4.19,45,0,9.42377,0.8
127.86,4.19,45,0,8.09433,0.8
127.96,4.19,45,0,7.37913,0.8
128.06,4.19,45,0,7.07982,0.8
128.16,4.19,45,0,7.09702,0.8
128.26,4.19,45,0,7.3411,0.8
128.36,4.19,45,0,7.66506,0.8
128.46,4.19,45,0,7.87996,0.8
128.56,4.19,45,0,7.80261,0.8
128.66,4.19,45,0,7.32328,0.8
128.76,4.19,45,0,6.4464,0.8
128.86,4.19,45,0,5.28782,0.8
128.96,4.19,45,0,4.02423,0.8
129.06,4.19,45,0,2.83312,0.8
129.16,4.19,45,0,1.84343,0.8
129.26,4.19,45,0,1.10984,0.8
129.36,4.19,45,0,0.619331,0.8
129.46,4.19,45,0,0.321757,0.8
129.56,4.19,45,0,0.156866,0.8
129.66,4.19,45,0,0.0721352,0.8
129.76,4.19,45,0,0.0317136,0.8
129.86,4.19,45,0,0.012682,0.8
123.26,4.09,45,0,0.000658892,0.8
123.36,4.09,45,0,0.00184041,0.8
123.46,4.09,45,0,0.00467346,0.8
123.56,4.09,45,0,0.0107713,0.8
123.66,4.09,45,0,0.023105,0.8
123.76,4.09,45,0,0.0436178,0.8
123.86,4.09,45,0,0.0752128,0.8
123.96,4.09,45,0,0.119725,0.8
124.06,4.09,45,0,0.174285,0.8
124.16,4.09,45,0,0.237104,0.8
124.26,4.09,45,0,0.307751,0.8
124.36,4.09,45,0,0.394143,0.8
124.46,4.09,45,0,0.513659,0.8
124.56,4.09,45,0,0.69227,0.8
124.66,4.09,45,0,0.952754,0.8
124.76,4.09,45,0,1.30289,0.8
124.86,4.09,45,0,1.72342,0.8
124.96,4.09,45,0,2.16455,0.8
125.06,4.09,45,0,2.55567,0.8
125.16,4.09,45,0,2.82498,0.8
125.26,4.09,45,0,2.92571,0.8
125.36,4.09,45,0,2.85589,0.8
125.46,4.09,45,0,2.68294,0.8
125.56,4.09,45,0,2.55563,0.8
125.66,4.09,45,0,2.7368,0.8
125.76,4.09,45,0,3.63612,0.8
125.86,4.09,45,0,5.84253,0.8
125.96,4.09,45,0,10.1323,0.8
126.06,4.09,45,0,17.3855,0.8
126.16,4.09,45,0,28.3461,0.8
126.26,4.09,45,555,43.2233,0.8
126.36,4.09,45,0,61.2583,0.8
126.46,4.09,45,0,80.4617,0.8
126.56,4.09,45,0,97.8251,0.8
126.66,4.09,45,0,110.048,0.8
126.76,4.09,45,0,114.592,0.8
126.86,4.09,45,0,110.59,0.8
126.96,4.09,45,0,99.1473,0.8
127.06,4.09,45,0,82.8936,0.8
127.16,4.09,45,0,65.0317,0.8
127.26,4.09,45,0,48.3411,0.8
127.36,4.09,45,0,34.5709,0.8
127.46,4.09,45,0,24.3256,0.8
127.56,4.09,45,0,17.343,0.8
127.66,4.09,45,0,12.9159,0.8
127.76,4.09,45,0,10.2732,0.8
127.86,4.09,45,0,8.79827,0.8
127.96,4.09,45,0,8.0995,0.8
128.06,4.09,45,0,7.97088,0.8
128.16,4.09,45,0,8.29053,0.8
128.26,4.09,45,0,8.92278,0.8
128.36,4.09,45,0,9.6595,0.8
128.46,4.09,45,0,10.2345,0.8
128.56,4.09,45,0,10.3916,0.8
128.66,4.09,45,0,9.96488,0.8
128.76,4.09,45,0,8.93962,0.8
128.86,4.09,45,0,7.45641,0.8
128.96,4.09,45,0,5.75971,0.8
129.06,4.09,45,0,4.1092,0.8
129.16,4.09,45,0,2.70494,0.8
129.26,4.09,45,0,1.64463,0.8
129.36,4.09,45,0,0.926424,0.8
129.46,4.09,45,0,0.485405,0.8
129.56,4.09,45,0,0.238063,0.8
129.66,4.09,45,0,0.110458,0.8
129.76,4.09,45,0,0.0486973,0.8
129.86,4.09,45,0,0.0201488,0.8
123.26,3.99,45,0,0.000346164,0.8
123.36,3.99,45,0,0.000967034,0.8
123.46,3.99,45,0,0.00245595,0.8
123.56,3.99,45,0,0.00566107,0.8
123.66,3.99,45,0,0.0118337,0.8
123.76,3.99,45,0,0.0224244,0.8
123.86,3.99,45,0,0.0390207,0.8
123.96,3.99,45,0,0.0624335,0.8
124.06,3.99,45,0,0.0913594,0.8
124.16,3.99,45,0,0.125342,0.8
124.26,3.99,45,0,0.165468,0.8
124.36,3.99,45,0,0.217773,0.8
124.46,3.99,45,0,0.297381,0.8
124.56,3.99,45,0,0.425241,0.8
124.66,3.99,45,0,0.625925,0.8
124.76,3.99,45,0,0.916065,0.8
124.86,3.99,45,0,1.29442,0.8
124.96,3.99,45,0,1.73345,0.8
125.06,3.99,45,0,2.17755,0.8
125.16,3.99,45,0,2.55414,0.8
125.26,3.99,45,0,2.79469,0.8
125.36,3.99,45,0,2.86595,0.8
125.46,3.99,45,0,2.80171,0.8
125.56,3.99,45,0,2.73227,0.8
125.66,3.99,45,0,2.91511,0.8
125.76,3.99,45,0,3.76383,0.8
125.86,3.99,45,0,5.87056,0.8
125.96,3.99,45,0,10.0016,0.8
126.06,3.99,45,0,17.0107,0.8
126.16,3.99,45,0,27.5999,0.8
126.26,3.99,45,0,41.9491,0.8
126.36,3.99,45,0,59.3004,0.8
126.46,3.99,45,0,77.7346,0.8
126.56,3.99,45,0,94.3863,0.8
126.66,3.99,45,0,106.146,0.8
126.76,3.99,45,0,110.656,0.8
126.86,3.99,45,0,107.133,0.8
126.96,3.99,45,0,96.6216,0.8
127.06,3.99,45,0,81.5614,0.8
127.16,3.99,45,0,64.8929,0.8
127.26,3.99,45,0,49.1676,0.8
127.36,3.99,45,0,36.0021,0.8
127.46,3.99,45,0,25.9884,0.8
127.56,3.99,45,0,18.9546,0.8
127.66,3.99,45,0,14.3312,0.8
127.76,3.99,45,0,11.4799,0.8
127.86,3.99,45,0,9.88596,0.8
127.96,3.99,45,0,9.20976,0.8
128.06,3.99,45,0,9.25024,0.8
128.16,3.99,45,0,9.86036,0.8
128.26,3.99,45,0,10.8566,0.8
128.36,3.99,45,0,11.9716,0.8
128.46,3.99,45,0,12.874,0.8
128.56,3.99,45,0,13.2384,0.8
128.66,3.99,45,0,12.8412,0.8
128.76,3.99,45,0,11.6475,0.8
128.86,3.99,45,0,9.81751,0.8
128.96,3.99,45,0,7.65852,0.8
129.06,3.99,45,0,5.51449,0.8
129.16,3.99,45,0,3.66114,0.8
129.26,3.99,45,0,2.24254,0.8
129.36,3.99,45,0,1.27174,0.8
129.46,3.99,45,0,0.670372,0.8
129.56,3.99,45,0,0.331061,0.8
129.66,3.99,45,0,0.154333,0.8
129.76,3.99,45,0,0.0684072,0.8
129.86,3.99,45,0,0.0285658,0.8
123.36,3.89,45,0,0.000460269,0.8
123.46,3.89,45,0,0.00116907,0.8
123.56,3.89,45,0,0.00269506,0.8
123.66,3.89,45,0,0.00563417,0.8
123.76,3.89,45,0,0.0106774,0.8
123.86,3.89,45,0,0.0183408,0.8
123.96,3.89,45,0,0.0292253,0.8
124.06,3.89,45,0,0.0434688,0.8
124.16,3.89,45,0,0.0611851,0.8
124.26,3.89,45,0,0.0842131,0.8
124.36,3.89,45,0,0.119375,0.8
124.46,3.89,45,0,0.179419,0.8
124.56,3.89,45,0,0.286067,0.8
124.66,3.89,45,0,0.464898,0.8
124.76,3.89,45,0,0.7395,0.8
124.86,3.89,45,0,1.12016,0.8
124.96,3.89,45,0,1.58912,0.8
125.06,3.89,45,0,2.09547,0.8
125.16,3.89,45,0,2.55906,0.8
125.26,3.89,45,0,2.8928,0.8
125.36,3.89,45,0,3.04131,0.8
125.46,3.89,45,0,3.01582,0.8
125.56,3.89,45,0,2.93653,0.8
125.66,3.89,45,0,3.04737,0.8
125.76,3.89,45,0,3.7521,0.8
125.86,3.89,45,0,5.61134,0.8
125.96,3.89,45,0,9.33931,0.8
126.06,3.89,45,0,15.7105,0.8
126.16,3.89,45,0,25.354,0.8
126.26,3.89,45,0,38.4084,0.8
126.36,3.89,45,0,54.1651,0.8
126.46,3.89,45,0,70.8845,0.8
126.56,3.89,45,0,86.0018,0.8
126.66,3.89,45,0,96.7708,0.8
126.76,3.89,45,0,101.135,0.8
126.86,3.89,45,0,98.4307,0.8
126.96,3.89,45,0,89.5776,0.8
127.06,3.89,45,0,76.671,0.8
127.16,3.89,45,0,62.2179,0.8
127.26,3.89,45,0,48.3894,0.8
127.36,3.89,45,0,36.5743,0.8
127.46,3.89,45,0,27.33,0.8
127.56,3.89,45,0,20.5907,0.8
127.66,3.89,45,0,15.9715,0.8
127.76,3.89,45,0,13.0229,0.8
127.86,3.89,45,0,11.3642,0.8
127.96,3.89,45,0,10.7253,0.8
128.06,3.89,45,0,10.9128,0.8
128.16,3.89,45,0,11.7502,0.8
128.26,3.89,45,0,13.0087,0.8
128.36,3.89,45,0,14.3772,0.8
128.46,3.89,45,0,15.4801,0.8
128.56,3.89,45,0,15.9494,0.8
128.66,3.89,45,0,15.5235,0.8
128.76,3.89,45,0,14.1459,0.8
128.86,3.89,45,0,11.9901,0.8
128.96,3.89,45,0,9.41084,0.8
129.06,3.89,45,0,6.81931,0.8
129.16,3.89,45,0,4.55646,0.8
129.26,3.89,45,0,2.80894,0.8
129.36,3.89,45,0,1.60089,0.8
129.46,3.89,45,0,0.849178,0.8
129.56,3.89,45,0,0.421262,0.8
129.66,3.89,45,0,0.197252,0.8
129.76,3.89,45,0,0.0876197,0.8
129.86,3.89,45,0,0.0374324,0.8
123.46,3.79,45,0,0.000504087,0.8
123.56,3.79,45,0,0.00116219,0.8
123.66,3.79,45,0,0.00242985,0.8
123.76,3.79,45,0,0.00460523,0.8
123.86,3.79,45,0,0.00791102,0.8
123.96,3.79,45,0,0.0126603,0.8
124.06,3.79,45,0,0.0189684,0.8
124.16,3.79,45,0,0.0285812,0.8
124.26,3.79,45,0,0.0432844,0.8
124.36,3.79,45,0,0.0698658,0.8
124.46,3.79,45,0,0.122129,0.8
124.56,3.79,45,0,0.220741,0.8
124.66,3.79,45,0,0.393185,0.8
124.76,3.79,45,0,0.667522,0.8
124.86,3.79,45,0,1.05782,0.8
124.96,3.79,45,0,1.55094,0.8
125.06,3.79,45,0,2.09583,0.8
125.16,3.79,45,0,2.60672,0.8
125.26,3.79,45,0,2.98462,0.8
125.36,3.79,45,0,3.1617,0.8
125.46,3.79,45,555,3.13888,0.8
125.56,3.79,45,0,3.02415,0.8
125.66,3.79,45,0,3.04877,0.8
125.76,3.79,45,0,3.58193,0.8
125.86,3.79,45,0,5.13097,0.8
125.96,3.79,45,0,8.32209,0.8
126.06,3.79,45,0,13.822,0.8
126.16,3.79,45,0,22.1558,0.8
126.26,3.79,45,0,33.423,0.8
126.36,3.79,45,0,47.0004,0.8
126.46,3.79,45,0,61.4023,0.8
126.56,3.79,45,0,74.4687,0.8
126.66,3.79,45,0,83.9184,0.8
126.76,3.79,45,0,88.0664,0.8
126.86,3.79,45,0,86.3803,0.8
126.96,3.79,45,0,79.6042,0.8
127.06,3.79,45,0,69.4106,0.8
127.16,3.79,45,0,57.775,0.8
127.26,3.79,45,0,46.4046,0.8
127.36,3.79,45,0,36.4147,0.8
127.46,3.79,45,0,28.3065,0.8
127.56,3.79,45,0,22.1334,0.8
127.66,3.79,45,0,17.7163,0.8
127.76,3.79,45,0,14.8046,0.8
127.86,3.79,45,0,13.1649,0.8
127.96,3.79,45,0,12.5916,0.8
128.06,3.79,45,0,12.8911,0.8
128.16,3.79,45,0,13.851,0.8
128.26,3.79,45,0,15.2014,0.8
128.36,3.79,45,0,16.612,0.8
128.46,3.79,45,0,17.7005,0.8
128.56,3.79,45,0,18.0994,0.8
128.66,3.79,45,0,17.5431,0.8
128.76,3.79,45,0,15.968,0.8
128.86,3.79,45,0,13.5517,0.8
128.96,3.79,45,0,10.6667,0.8
129.06,3.79,45,0,7.75977,0.8
129.16,3.79,45,0,5.20809,0.8
129.26,3.79,45,0,3.22622,0.8
129.36,3.79,45,0,1.84908,0.8
129.46,3.79,45,0,0.985182,0.8
129.56,3.79,45,0,0.490953,0.8
129.66,3.79,45,0,0.230619,0.8
129.76,3.79,45,0,0.103136,0.8
129.86,3.79,45,0,0.0443229,0.8
123.56,3.69,45,0,0.00045397,0.8
123.66,3.69,45,0,0.000949225,0.8
123.76,3.69,45,0,0.00179918,0.8
123.86,3.69,45,0,0.0030909,0.8
123.96,3.69,45,0,0.00517319,0.8
124.06,3.69,45,0,0.00802658,0.8
124.16,3.69,45,0,0.0132956,0.8
124.26,3.69,45,0,0.0242133,0.8
124.36,3.69,45,0,0.0469015,0.8
124.46,3.69,45,0,0.0942844,0.8
124.56,3.69,45,0,0.187472,0.8
124.66,3.69,45,0,0.353461,0.8
124.76,3.69,45,0,0.619929,0.8
124.86,3.69,45,0,1.00254,0.8
124.96,3.69,45,0,1.48896,0.8
125.06,3.69,45,0,2.02954,0.8
125.16,3.69,45,0,2.53718,0.8
125.26,3.69,45,0,2.91196,0.8
125.36,3.69,45,0,3.08632,0.8
125.46,3.69,45,0,3.05561,0.8
125.56,3.69,45,0,2.91913,0.8
125.66,3.69,45,0,2.88804,0.8
125.76,3.69,45,0,3.28895,0.8
125.86,3.69,45,0,4.55465,0.8
125.96,3.69,45,0,7.20958,0.8
126.06,3.69,45,0,11.7963,0.8
126.16,3.69,45,0,18.7281,0.8
126.26,3.69,45,0,28.0668,0.8
126.36,3.69,45,0,39.2915,0.8
126.46,3.69,45,0,51.1973,0.8
126.56,3.69,45,0,62.0645,0.8
126.66,3.69,45,0,70.0989,0.8
126.76,3.69,45,0,73.9932,0.8
126.86,3.69,45,0,73.3404,0.8
126.96,3.69,45,0,68.6973,0.8
127.06,3.69,45,0,61.2954,0.8
127.16,3.69,45,0,52.5757,0.8
127.26,3.69,45,0,43.7821,0.8
127.36,3.69,45,0,35.7564,0.8
127.46,3.69,45,0,28.9392,0.8
127.56,3.69,45,0,23.4931,0.8
127.66,3.69,45,0,19.4307,0.8
127.76,3.69,45,0,16.6932,0.8
127.86,3.69,45,0,15.1721,0.8
